date,city,temperature_c,rainfall_mm,weather_condition
2021-03-26,Igueben,27.8,0.0,Sunny
2021-03-27,Igueben,27.9,0.6,Cloudy
2021-03-28,Igueben,29.3,0.2,Cloudy
2021-03-29,Igueben,31.2,1.2,Cloudy
2021-03-30,Igueben,31.2,4.3,Rainy
2021-03-31,Igueben,33.1,0.7,Cloudy
2021-04-01,Igueben,29.8,4.2,Rainy
2021-04-02,Igueben,30.5,9.1,Rainy
2021-04-03,Igueben,28.0,2.4,Cloudy
2021-04-04,Igueben,31.1,2.3,Cloudy
2021-04-05,Igueben,28.8,8.4,Rainy
2021-04-06,Igueben,28.8,12.7,Rainy
2021-04-07,Igueben,30.5,0.6,Cloudy
2021-04-08,Igueben,28.1,7.9,Rainy
2021-04-09,Igueben,28.9,0.0,Sunny
2021-04-10,Igueben,27.5,6.2,Rainy
2021-04-11,Igueben,30.3,9.5,Rainy
2021-04-12,Igueben,31.9,1.5,Cloudy
2021-04-13,Igueben,28.0,4.9,Rainy
2021-04-14,Igueben,26.5,5.0,Rainy
2021-04-15,Igueben,28.7,9.0,Rainy
2021-04-16,Igueben,30.4,6.8,Rainy
2021-04-17,Igueben,29.0,6.8,Rainy
2021-04-18,Igueben,27.8,4.6,Rainy
2021-04-19,Igueben,29.0,4.6,Rainy
2021-04-20,Igueben,28.7,1.9,Cloudy
2021-04-21,Igueben,27.5,4.0,Rainy
2021-04-22,Igueben,29.9,0.0,Sunny
2021-04-23,Igueben,28.3,15.3,Rainy
2021-04-24,Igueben,28.7,5.8,Rainy
2021-04-25,Igueben,31.8,6.6,Rainy
2021-04-26,Igueben,29.5,0.4,Cloudy
2021-04-27,Igueben,29.5,4.9,Rainy
2021-04-28,Igueben,30.4,11.4,Rainy
2021-04-29,Igueben,29.0,6.9,Rainy
2021-04-30,Igueben,26.2,0.0,Sunny
2021-05-01,Igueben,30.6,0.0,Sunny
2021-05-02,Igueben,29.5,4.1,Rainy
2021-05-03,Igueben,30.8,4.8,Rainy
2021-05-04,Igueben,31.7,4.0,Rainy
2021-05-05,Igueben,30.7,0.0,Sunny
2021-05-06,Igueben,25.5,4.9,Rainy
2021-05-07,Igueben,26.9,4.7,Rainy
2021-05-08,Igueben,28.4,8.0,Rainy
2021-05-09,Igueben,27.4,7.1,Rainy
2021-05-10,Igueben,30.3,4.0,Rainy
2021-05-11,Igueben,29.7,0.1,Cloudy
2021-05-12,Igueben,28.4,0.0,Sunny
2021-05-13,Igueben,32.5,11.1,Rainy
2021-05-14,Igueben,31.5,11.1,Rainy
2021-05-15,Igueben,28.0,0.0,Sunny
2021-05-16,Igueben,28.4,7.4,Rainy
2021-05-17,Igueben,28.6,0.0,Sunny
2021-05-18,Igueben,30.1,0.0,Sunny
2021-05-19,Igueben,28.4,13.7,Rainy
2021-05-20,Igueben,29.1,10.4,Rainy
2021-05-21,Igueben,29.5,0.0,Sunny
2021-05-22,Igueben,30.1,4.7,Rainy
2021-05-23,Igueben,26.8,0.0,Sunny
2021-05-24,Igueben,29.6,15.7,Rainy
2021-05-25,Igueben,27.4,0.2,Cloudy
2021-05-26,Igueben,29.6,0.0,Sunny
2021-05-27,Igueben,32.5,0.7,Cloudy
2021-05-28,Igueben,28.3,1.0,Cloudy
2021-05-29,Igueben,30.4,15.8,Rainy
2021-05-30,Igueben,27.9,9.3,Rainy
2021-05-31,Igueben,27.0,9.8,Rainy
2021-06-01,Igueben,31.6,12.3,Rainy
2021-06-02,Igueben,29.2,0.0,Sunny
2021-06-03,Igueben,29.0,3.4,Rainy
2021-06-04,Igueben,28.3,6.0,Rainy
2021-06-05,Igueben,28.9,8.5,Rainy
2021-06-06,Igueben,30.1,4.7,Rainy
2021-06-07,Igueben,29.6,11.6,Rainy
2021-06-08,Igueben,28.2,5.1,Rainy
2021-06-09,Igueben,27.5,7.4,Rainy
2021-06-10,Igueben,29.3,7.3,Rainy
2021-06-11,Igueben,27.5,8.8,Rainy
2021-06-12,Igueben,29.2,10.1,Rainy
2021-06-13,Igueben,28.3,8.4,Rainy
2021-06-14,Igueben,29.7,12.6,Rainy
2021-06-15,Igueben,28.8,2.2,Cloudy
2021-06-16,Igueben,28.3,0.0,Sunny
2021-06-17,Igueben,28.2,0.0,Sunny
2021-06-18,Igueben,31.1,14.7,Rainy
2021-06-19,Igueben,28.8,7.2,Rainy
2021-06-20,Igueben,29.2,0.0,Sunny
2021-06-21,Igueben,30.5,10.9,Rainy
2021-06-22,Igueben,27.4,6.6,Rainy
2021-06-23,Igueben,28.6,10.9,Rainy
2021-06-24,Igueben,28.9,4.7,Rainy
2021-06-25,Igueben,31.7,0.0,Sunny
2021-06-26,Igueben,29.4,5.4,Rainy
2021-06-27,Igueben,28.1,15.2,Rainy
2021-06-28,Igueben,29.5,8.4,Rainy
2021-06-29,Igueben,30.2,3.4,Rainy
2021-06-30,Igueben,30.9,10.2,Rainy
2021-07-01,Igueben,26.8,9.7,Rainy
2021-07-02,Igueben,28.9,9.0,Rainy
2021-07-03,Igueben,25.7,4.5,Rainy
2021-07-04,Igueben,27.7,6.3,Rainy
2021-07-05,Igueben,25.9,3.6,Rainy
2021-07-06,Igueben,27.5,0.0,Sunny
2021-07-07,Igueben,27.0,8.5,Rainy
2021-07-08,Igueben,27.4,0.7,Cloudy
2021-07-09,Igueben,26.0,12.4,Rainy
2021-07-10,Igueben,25.6,10.9,Rainy
2021-07-11,Igueben,26.1,10.7,Rainy
2021-07-12,Igueben,27.8,3.3,Rainy
2021-07-13,Igueben,24.4,7.0,Rainy
2021-07-14,Igueben,27.3,7.1,Rainy
2021-07-15,Igueben,27.8,0.0,Sunny
2021-07-16,Igueben,27.6,8.7,Rainy
2021-07-17,Igueben,28.1,0.0,Sunny
2021-07-18,Igueben,28.7,7.1,Rainy
2021-07-19,Igueben,27.8,0.5,Cloudy
2021-07-20,Igueben,28.1,0.0,Sunny
2021-07-21,Igueben,25.7,11.3,Rainy
2021-07-22,Igueben,28.1,6.5,Rainy
2021-07-23,Igueben,28.4,10.1,Rainy
2021-07-24,Igueben,28.1,3.9,Rainy
2021-07-25,Igueben,25.7,1.7,Cloudy
2021-07-26,Igueben,29.1,0.0,Sunny
2021-07-27,Igueben,27.7,7.5,Rainy
2021-07-28,Igueben,29.2,7.4,Rainy
2021-07-29,Igueben,26.4,3.0,Cloudy
2021-07-30,Igueben,27.0,10.7,Rainy
2021-07-31,Igueben,28.2,0.0,Sunny
2021-08-01,Igueben,27.4,9.1,Rainy
2021-08-02,Igueben,26.6,0.0,Sunny
2021-08-03,Igueben,26.7,0.0,Sunny
2021-08-04,Igueben,24.5,10.3,Rainy
2021-08-05,Igueben,30.8,11.8,Rainy
2021-08-06,Igueben,23.1,4.1,Rainy
2021-08-07,Igueben,26.1,0.0,Sunny
2021-08-08,Igueben,27.7,4.1,Rainy
2021-08-09,Igueben,25.3,0.0,Sunny
2021-08-10,Igueben,26.1,5.0,Rainy
2021-08-11,Igueben,26.8,10.3,Rainy
2021-08-12,Igueben,27.5,3.3,Rainy
2021-08-13,Igueben,25.8,0.0,Sunny
2021-08-14,Igueben,25.4,11.8,Rainy
2021-08-15,Igueben,28.3,6.4,Rainy
2021-08-16,Igueben,26.3,11.2,Rainy
2021-08-17,Igueben,25.5,0.0,Cloudy
2021-08-18,Igueben,26.9,0.0,Sunny
2021-08-19,Igueben,25.4,3.8,Rainy
2021-08-20,Igueben,26.3,0.1,Cloudy
2021-08-21,Igueben,30.1,11.8,Rainy
2021-08-22,Igueben,29.6,4.5,Rainy
2021-08-23,Igueben,26.3,13.0,Rainy
2021-08-24,Igueben,27.1,0.0,Sunny
2021-08-25,Igueben,25.5,3.4,Rainy
2021-08-26,Igueben,27.0,5.4,Rainy
2021-08-27,Igueben,26.7,16.7,Rainy
2021-08-28,Igueben,25.0,8.4,Rainy
2021-08-29,Igueben,26.3,4.8,Rainy
2021-08-30,Igueben,28.4,0.0,Sunny
2021-08-31,Igueben,25.6,4.3,Rainy
2021-09-01,Igueben,29.2,12.4,Rainy
2021-09-02,Igueben,28.9,0.0,Sunny
2021-09-03,Igueben,25.4,0.0,Sunny
2021-09-04,Igueben,26.9,0.0,Sunny
2021-09-05,Igueben,28.6,0.0,Sunny
2021-09-06,Igueben,28.5,9.4,Rainy
2021-09-07,Igueben,25.4,11.3,Rainy
2021-09-08,Igueben,26.5,2.0,Cloudy
2021-09-09,Igueben,26.4,3.3,Rainy
2021-09-10,Igueben,26.6,3.9,Rainy
2021-09-11,Igueben,25.7,1.7,Cloudy
2021-09-12,Igueben,26.1,13.4,Rainy
2021-09-13,Igueben,26.1,1.8,Cloudy
2021-09-14,Igueben,29.3,3.4,Rainy
2021-09-15,Igueben,25.7,0.0,Sunny
2021-09-16,Igueben,24.9,7.7,Rainy
2021-09-17,Igueben,24.3,11.7,Rainy
2021-09-18,Igueben,26.9,2.8,Cloudy
2021-09-19,Igueben,26.7,7.3,Rainy
2021-09-20,Igueben,26.3,4.0,Rainy
2021-09-21,Igueben,28.6,6.7,Rainy
2021-09-22,Igueben,25.1,1.5,Cloudy
2021-09-23,Igueben,24.3,8.1,Rainy
2021-09-24,Igueben,28.1,0.3,Cloudy
2021-09-25,Igueben,30.5,17.2,Rainy
2021-09-26,Igueben,27.0,1.0,Cloudy
2021-09-27,Igueben,27.4,0.9,Cloudy
2021-09-28,Igueben,28.4,5.8,Rainy
2021-09-29,Igueben,27.4,13.8,Rainy
2021-09-30,Igueben,26.1,2.1,Cloudy
2021-10-01,Igueben,29.3,0.2,Cloudy
2021-10-02,Igueben,30.4,3.0,Rainy
2021-10-03,Igueben,27.4,0.0,Sunny
2021-10-04,Igueben,25.8,0.0,Cloudy
2021-10-05,Igueben,28.6,3.2,Rainy
2021-10-06,Igueben,27.7,0.0,Sunny
2021-10-07,Igueben,27.8,1.0,Cloudy
2021-10-08,Igueben,30.0,3.5,Rainy
2021-10-09,Igueben,26.5,1.9,Cloudy
2021-10-10,Igueben,26.7,0.0,Sunny
2021-10-11,Igueben,29.6,0.6,Cloudy
2021-10-12,Igueben,29.0,2.1,Cloudy
2021-10-13,Igueben,27.9,1.7,Cloudy
2021-10-14,Igueben,28.3,0.0,Sunny
2021-10-15,Igueben,28.7,0.0,Sunny
2021-10-16,Igueben,26.4,2.7,Cloudy
2021-10-17,Igueben,27.1,3.2,Rainy
2021-10-18,Igueben,29.6,0.0,Cloudy
2021-10-19,Igueben,29.6,0.2,Cloudy
2021-10-20,Igueben,27.9,2.0,Cloudy
2021-10-21,Igueben,31.1,2.9,Cloudy
2021-10-22,Igueben,27.9,1.2,Cloudy
2021-10-23,Igueben,25.6,3.0,Rainy
2021-10-24,Igueben,29.3,1.6,Cloudy
2021-10-25,Igueben,29.1,0.0,Sunny
2021-10-26,Igueben,26.4,4.6,Rainy
2021-10-27,Igueben,27.6,2.5,Cloudy
2021-10-28,Igueben,26.9,0.1,Cloudy
2021-10-29,Igueben,30.8,0.7,Cloudy
2021-10-30,Igueben,28.8,1.3,Cloudy
2021-10-31,Igueben,28.4,1.4,Cloudy
2021-11-01,Igueben,25.0,2.0,Cloudy
2021-11-02,Igueben,27.2,4.6,Rainy
2021-11-03,Igueben,26.8,0.1,Cloudy
2021-11-04,Igueben,31.7,2.4,Cloudy
2021-11-05,Igueben,26.5,1.4,Cloudy
2021-11-06,Igueben,26.2,1.5,Cloudy
2021-11-07,Igueben,26.8,4.7,Rainy
2021-11-08,Igueben,28.6,2.1,Cloudy
2021-11-09,Igueben,29.4,3.1,Rainy
2021-11-10,Igueben,27.0,1.2,Cloudy
2021-11-11,Igueben,27.3,5.2,Rainy
2021-11-12,Igueben,24.6,0.0,Sunny
2021-11-13,Igueben,27.9,1.3,Cloudy
2021-11-14,Igueben,28.2,0.9,Cloudy
2021-11-15,Igueben,27.8,1.5,Cloudy
2021-11-16,Igueben,28.7,4.6,Rainy
2021-11-17,Igueben,30.7,1.6,Cloudy
2021-11-18,Igueben,27.3,0.1,Cloudy
2021-11-19,Igueben,26.0,2.9,Cloudy
2021-11-20,Igueben,27.9,1.9,Cloudy
2021-11-21,Igueben,28.5,0.0,Sunny
2021-11-22,Igueben,26.8,0.1,Cloudy
2021-11-23,Igueben,28.7,0.8,Cloudy
2021-11-24,Igueben,25.4,0.0,Sunny
2021-11-25,Igueben,27.6,0.9,Cloudy
2021-11-26,Igueben,28.8,1.1,Cloudy
2021-11-27,Igueben,27.5,0.2,Cloudy
2021-11-28,Igueben,28.3,1.8,Cloudy
2021-11-29,Igueben,27.5,0.0,Sunny
2021-11-30,Igueben,27.9,0.0,Sunny
2021-12-01,Igueben,28.4,4.0,Rainy
2021-12-02,Igueben,26.0,3.3,Rainy
2021-12-03,Igueben,28.7,3.2,Rainy
2021-12-04,Igueben,27.3,0.0,Sunny
2021-12-05,Igueben,28.3,3.8,Rainy
2021-12-06,Igueben,26.4,0.0,Sunny
2021-12-07,Igueben,28.9,0.0,Sunny
2021-12-08,Igueben,30.5,2.3,Cloudy
2021-12-09,Igueben,26.9,0.0,Sunny
2021-12-10,Igueben,27.2,0.9,Cloudy
2021-12-11,Igueben,28.5,1.5,Cloudy
2021-12-12,Igueben,26.3,2.8,Cloudy
2021-12-13,Igueben,27.6,0.0,Sunny
2021-12-14,Igueben,27.3,3.0,Rainy
2021-12-15,Igueben,28.3,1.6,Cloudy
2021-12-16,Igueben,26.2,1.3,Cloudy
2021-12-17,Igueben,29.5,0.0,Sunny
2021-12-18,Igueben,27.4,2.2,Cloudy
2021-12-19,Igueben,28.2,0.0,Sunny
2021-12-20,Igueben,28.6,0.0,Sunny
2021-12-21,Igueben,26.7,0.0,Sunny
2021-12-22,Igueben,30.3,0.0,Sunny
2021-12-23,Igueben,25.6,1.6,Cloudy
2021-12-24,Igueben,28.2,0.1,Cloudy
2021-12-25,Igueben,28.0,0.0,Sunny
2021-12-26,Igueben,28.1,1.4,Cloudy
2021-12-27,Igueben,29.8,4.8,Rainy
2021-12-28,Igueben,27.6,0.0,Sunny
2021-12-29,Igueben,28.6,0.7,Cloudy
2021-12-30,Igueben,27.7,0.0,Sunny
2021-12-31,Igueben,28.1,1.8,Cloudy
2022-01-01,Igueben,31.5,0.0,Sunny
2022-01-02,Igueben,28.8,0.0,Sunny
2022-01-03,Igueben,31.4,3.8,Rainy
2022-01-04,Igueben,31.7,2.3,Cloudy
2022-01-05,Igueben,30.0,1.2,Cloudy
2022-01-06,Igueben,30.4,0.5,Cloudy
2022-01-07,Igueben,31.3,0.0,Sunny
2022-01-08,Igueben,27.8,0.0,Sunny
2022-01-09,Igueben,28.8,3.7,Rainy
2022-01-10,Igueben,28.2,0.0,Sunny
2022-01-11,Igueben,28.8,3.2,Rainy
2022-01-12,Igueben,32.2,3.0,Rainy
2022-01-13,Igueben,31.6,4.3,Rainy
2022-01-14,Igueben,27.3,0.0,Sunny
2022-01-15,Igueben,28.9,1.2,Cloudy
2022-01-16,Igueben,30.2,1.2,Cloudy
2022-01-17,Igueben,31.3,0.0,Sunny
2022-01-18,Igueben,29.8,1.5,Cloudy
2022-01-19,Igueben,29.5,1.4,Cloudy
2022-01-20,Igueben,31.5,1.1,Cloudy
2022-01-21,Igueben,33.2,2.9,Cloudy
2022-01-22,Igueben,30.4,2.0,Cloudy
2022-01-23,Igueben,31.1,4.4,Rainy
2022-01-24,Igueben,31.8,2.0,Cloudy
2022-01-25,Igueben,28.9,1.8,Cloudy
2022-01-26,Igueben,30.9,2.6,Cloudy
2022-01-27,Igueben,28.9,2.5,Cloudy
2022-01-28,Igueben,31.2,0.0,Sunny
2022-01-29,Igueben,28.2,3.2,Rainy
2022-01-30,Igueben,28.7,4.1,Rainy
2022-01-31,Igueben,29.6,1.8,Cloudy
2022-02-01,Igueben,30.5,0.0,Sunny
2022-02-02,Igueben,32.1,0.4,Cloudy
2022-02-03,Igueben,30.1,0.0,Sunny
2022-02-04,Igueben,28.0,3.3,Rainy
2022-02-05,Igueben,30.0,0.0,Sunny
2022-02-06,Igueben,29.1,2.1,Cloudy
2022-02-07,Igueben,31.9,0.0,Sunny
2022-02-08,Igueben,31.6,0.7,Cloudy
2022-02-09,Igueben,30.8,0.0,Sunny
2022-02-10,Igueben,27.6,2.6,Cloudy
2022-02-11,Igueben,30.4,1.8,Cloudy
2022-02-12,Igueben,28.4,0.2,Cloudy
2022-02-13,Igueben,27.5,0.0,Sunny
2022-02-14,Igueben,30.0,1.7,Cloudy
2022-02-15,Igueben,28.9,2.1,Cloudy
2022-02-16,Igueben,29.9,0.5,Cloudy
2022-02-17,Igueben,30.1,5.2,Rainy
2022-02-18,Igueben,29.8,2.9,Cloudy
2022-02-19,Igueben,30.8,0.5,Cloudy
2022-02-20,Igueben,27.7,0.0,Sunny
2022-02-21,Igueben,30.1,0.8,Cloudy
2022-02-22,Igueben,31.9,0.0,Sunny
2022-02-23,Igueben,29.8,2.1,Cloudy
2022-02-24,Igueben,29.6,2.9,Cloudy
2022-02-25,Igueben,28.4,0.0,Sunny
2022-02-26,Igueben,29.6,0.9,Cloudy
2022-02-27,Igueben,30.3,1.3,Cloudy
2022-02-28,Igueben,29.4,0.0,Sunny
2022-03-01,Igueben,29.8,0.0,Sunny
2022-03-02,Igueben,30.1,0.0,Sunny
2022-03-03,Igueben,30.6,4.3,Rainy
2022-03-04,Igueben,28.9,0.0,Sunny
2022-03-05,Igueben,31.7,4.5,Rainy
2022-03-06,Igueben,28.1,0.8,Cloudy
2022-03-07,Igueben,30.7,0.5,Cloudy
2022-03-08,Igueben,27.4,0.0,Sunny
2022-03-09,Igueben,28.1,0.0,Sunny
2022-03-10,Igueben,30.1,3.2,Rainy
2022-03-11,Igueben,28.0,0.0,Sunny
2022-03-12,Igueben,28.3,1.6,Cloudy
2022-03-13,Igueben,28.8,0.0,Sunny
2022-03-14,Igueben,27.6,3.7,Rainy
2022-03-15,Igueben,33.3,1.2,Cloudy
2022-03-16,Igueben,32.2,0.0,Sunny
2022-03-17,Igueben,30.0,2.3,Cloudy
2022-03-18,Igueben,28.9,0.7,Cloudy
2022-03-19,Igueben,29.6,1.9,Cloudy
2022-03-20,Igueben,30.1,0.0,Sunny
2022-03-21,Igueben,29.5,3.2,Rainy
2022-03-22,Igueben,30.8,1.9,Cloudy
2022-03-23,Igueben,33.4,0.0,Sunny
2022-03-24,Igueben,31.1,1.1,Cloudy
2022-03-25,Igueben,30.5,1.4,Cloudy
2022-03-26,Igueben,28.9,0.0,Sunny
2022-03-27,Igueben,30.0,0.0,Sunny
2022-03-28,Igueben,29.4,2.6,Cloudy
2022-03-29,Igueben,28.2,0.6,Cloudy
2022-03-30,Igueben,31.6,0.0,Sunny
2022-03-31,Igueben,32.2,0.0,Sunny
2022-04-01,Igueben,31.7,5.1,Rainy
2022-04-02,Igueben,27.0,9.2,Rainy
2022-04-03,Igueben,29.6,11.9,Rainy
2022-04-04,Igueben,26.7,0.0,Sunny
2022-04-05,Igueben,30.2,17.7,Rainy
2022-04-06,Igueben,29.9,8.7,Rainy
2022-04-07,Igueben,27.9,4.1,Rainy
2022-04-08,Igueben,28.1,7.5,Rainy
2022-04-09,Igueben,30.4,5.9,Rainy
2022-04-10,Igueben,30.2,4.9,Rainy
2022-04-11,Igueben,31.0,0.7,Cloudy
2022-04-12,Igueben,31.1,1.4,Cloudy
2022-04-13,Igueben,29.0,0.0,Sunny
2022-04-14,Igueben,29.8,5.7,Rainy
2022-04-15,Igueben,30.1,0.0,Sunny
2022-04-16,Igueben,29.2,7.0,Rainy
2022-04-17,Igueben,27.5,7.7,Rainy
2022-04-18,Igueben,25.6,4.4,Rainy
2022-04-19,Igueben,31.1,4.3,Rainy
2022-04-20,Igueben,27.9,4.7,Rainy
2022-04-21,Igueben,29.1,9.5,Rainy
2022-04-22,Igueben,29.2,8.8,Rainy
2022-04-23,Igueben,29.1,1.3,Cloudy
2022-04-24,Igueben,26.9,6.9,Rainy
2022-04-25,Igueben,25.3,0.0,Sunny
2022-04-26,Igueben,26.9,8.6,Rainy
2022-04-27,Igueben,26.8,7.4,Rainy
2022-04-28,Igueben,27.5,4.3,Rainy
2022-04-29,Igueben,28.9,4.2,Rainy
2022-04-30,Igueben,28.0,0.0,Sunny
2022-05-01,Igueben,29.0,7.8,Rainy
2022-05-02,Igueben,30.0,5.4,Rainy
2022-05-03,Igueben,29.4,1.1,Cloudy
2022-05-04,Igueben,29.7,7.1,Rainy
2022-05-05,Igueben,28.6,5.2,Rainy
2022-05-06,Igueben,29.0,7.3,Rainy
2022-05-07,Igueben,26.7,0.0,Sunny
2022-05-08,Igueben,26.7,2.8,Cloudy
2022-05-09,Igueben,29.7,0.0,Sunny
2022-05-10,Igueben,29.1,11.0,Rainy
2022-05-11,Igueben,29.4,0.0,Sunny
2022-05-12,Igueben,29.8,6.2,Rainy
2022-05-13,Igueben,28.5,5.9,Rainy
2022-05-14,Igueben,26.9,5.3,Rainy
2022-05-15,Igueben,29.7,1.5,Cloudy
2022-05-16,Igueben,28.3,2.2,Cloudy
2022-05-17,Igueben,28.3,0.8,Cloudy
2022-05-18,Igueben,27.8,7.6,Rainy
2022-05-19,Igueben,26.4,5.9,Rainy
2022-05-20,Igueben,29.8,0.0,Sunny
2022-05-21,Igueben,28.9,0.4,Cloudy
2022-05-22,Igueben,30.7,4.0,Rainy
2022-05-23,Igueben,31.2,11.6,Rainy
2022-05-24,Igueben,29.5,15.7,Rainy
2022-05-25,Igueben,26.6,12.2,Rainy
2022-05-26,Igueben,28.6,4.4,Rainy
2022-05-27,Igueben,28.3,0.0,Sunny
2022-05-28,Igueben,29.9,0.0,Sunny
2022-05-29,Igueben,28.1,2.3,Cloudy
2022-05-30,Igueben,30.5,4.6,Rainy
2022-05-31,Igueben,25.3,0.5,Cloudy
2022-06-01,Igueben,26.7,7.5,Rainy
2022-06-02,Igueben,27.2,2.0,Cloudy
2022-06-03,Igueben,31.6,8.2,Rainy
2022-06-04,Igueben,27.3,9.1,Rainy
2022-06-05,Igueben,27.9,9.1,Rainy
2022-06-06,Igueben,28.4,0.2,Cloudy
2022-06-07,Igueben,27.4,6.4,Rainy
2022-06-08,Igueben,30.4,6.9,Rainy
2022-06-09,Igueben,28.4,0.0,Sunny
2022-06-10,Igueben,28.0,0.0,Sunny
2022-06-11,Igueben,31.1,3.0,Rainy
2022-06-12,Igueben,29.5,3.3,Rainy
2022-06-13,Igueben,29.6,8.6,Rainy
2022-06-14,Igueben,32.5,2.7,Cloudy
2022-06-15,Igueben,30.6,6.4,Rainy
2022-06-16,Igueben,28.1,2.5,Cloudy
2022-06-17,Igueben,29.7,3.5,Rainy
2022-06-18,Igueben,29.2,8.3,Rainy
2022-06-19,Igueben,32.7,5.2,Rainy
2022-06-20,Igueben,27.3,7.0,Rainy
2022-06-21,Igueben,28.3,14.5,Rainy
2022-06-22,Igueben,28.3,5.1,Rainy
2022-06-23,Igueben,29.9,7.5,Rainy
2022-06-24,Igueben,31.1,8.3,Rainy
2022-06-25,Igueben,32.5,7.2,Rainy
2022-06-26,Igueben,30.9,2.7,Cloudy
2022-06-27,Igueben,32.0,3.3,Rainy
2022-06-28,Igueben,31.2,9.5,Rainy
2022-06-29,Igueben,29.1,12.5,Rainy
2022-06-30,Igueben,29.0,11.8,Rainy
2022-07-01,Igueben,27.6,3.1,Rainy
2022-07-02,Igueben,27.5,5.2,Rainy
2022-07-03,Igueben,26.3,6.2,Rainy
2022-07-04,Igueben,27.6,0.0,Sunny
2022-07-05,Igueben,27.8,8.7,Rainy
2022-07-06,Igueben,29.2,0.0,Sunny
2022-07-07,Igueben,25.5,6.0,Rainy
2022-07-08,Igueben,25.9,0.0,Sunny
2022-07-09,Igueben,26.4,3.2,Rainy
2022-07-10,Igueben,25.5,0.0,Sunny
2022-07-11,Igueben,26.8,0.0,Sunny
2022-07-12,Igueben,24.8,5.4,Rainy
2022-07-13,Igueben,29.3,8.7,Rainy
2022-07-14,Igueben,28.8,0.0,Sunny
2022-07-15,Igueben,24.9,5.1,Rainy
2022-07-16,Igueben,28.3,8.2,Rainy
2022-07-17,Igueben,25.0,10.7,Rainy
2022-07-18,Igueben,26.9,8.9,Rainy
2022-07-19,Igueben,26.1,0.0,Sunny
2022-07-20,Igueben,28.3,7.3,Rainy
2022-07-21,Igueben,25.1,1.7,Cloudy
2022-07-22,Igueben,28.0,6.0,Rainy
2022-07-23,Igueben,27.8,2.4,Cloudy
2022-07-24,Igueben,29.1,4.4,Rainy
2022-07-25,Igueben,23.4,5.5,Rainy
2022-07-26,Igueben,27.9,6.5,Rainy
2022-07-27,Igueben,26.4,0.0,Sunny
2022-07-28,Igueben,26.0,2.2,Cloudy
2022-07-29,Igueben,26.0,8.1,Rainy
2022-07-30,Igueben,26.5,11.9,Rainy
2022-07-31,Igueben,26.7,11.1,Rainy
2022-08-01,Igueben,27.3,6.3,Rainy
2022-08-02,Igueben,26.0,0.0,Sunny
2022-08-03,Igueben,26.9,13.4,Rainy
2022-08-04,Igueben,26.3,1.9,Cloudy
2022-08-05,Igueben,26.7,13.8,Rainy
2022-08-06,Igueben,28.2,11.1,Rainy
2022-08-07,Igueben,24.0,0.9,Cloudy
2022-08-08,Igueben,25.8,10.7,Rainy
2022-08-09,Igueben,28.0,10.3,Rainy
2022-08-10,Igueben,24.2,10.6,Rainy
2022-08-11,Igueben,28.0,0.4,Cloudy
2022-08-12,Igueben,26.7,0.5,Cloudy
2022-08-13,Igueben,26.9,7.2,Rainy
2022-08-14,Igueben,29.1,0.3,Cloudy
2022-08-15,Igueben,26.3,0.0,Sunny
2022-08-16,Igueben,28.1,0.0,Sunny
2022-08-17,Igueben,27.3,0.0,Sunny
2022-08-18,Igueben,27.1,10.8,Rainy
2022-08-19,Igueben,26.2,6.1,Rainy
2022-08-20,Igueben,25.7,4.4,Rainy
2022-08-21,Igueben,24.7,8.5,Rainy
2022-08-22,Igueben,26.4,4.0,Rainy
2022-08-23,Igueben,27.1,0.0,Sunny
2022-08-24,Igueben,26.0,5.7,Rainy
2022-08-25,Igueben,26.8,15.9,Rainy
2022-08-26,Igueben,28.9,5.7,Rainy
2022-08-27,Igueben,25.5,2.5,Cloudy
2022-08-28,Igueben,28.0,5.4,Rainy
2022-08-29,Igueben,28.9,5.3,Rainy
2022-08-30,Igueben,27.2,13.1,Rainy
2022-08-31,Igueben,25.4,13.7,Rainy
2022-09-01,Igueben,28.2,21.2,Rainy
2022-09-02,Igueben,25.9,13.1,Rainy
2022-09-03,Igueben,27.2,4.1,Rainy
2022-09-04,Igueben,27.5,5.6,Rainy
2022-09-05,Igueben,25.8,4.3,Rainy
2022-09-06,Igueben,27.5,2.9,Cloudy
2022-09-07,Igueben,27.8,3.5,Rainy
2022-09-08,Igueben,27.7,6.7,Rainy
2022-09-09,Igueben,27.7,0.0,Sunny
2022-09-10,Igueben,28.6,0.7,Cloudy
2022-09-11,Igueben,26.7,1.8,Cloudy
2022-09-12,Igueben,27.1,4.4,Rainy
2022-09-13,Igueben,28.0,5.2,Rainy
2022-09-14,Igueben,26.4,0.0,Sunny
2022-09-15,Igueben,28.3,7.6,Rainy
2022-09-16,Igueben,28.4,4.1,Rainy
2022-09-17,Igueben,27.5,1.7,Cloudy
2022-09-18,Igueben,25.9,3.6,Rainy
2022-09-19,Igueben,28.4,3.6,Rainy
2022-09-20,Igueben,26.9,6.2,Rainy
2022-09-21,Igueben,27.0,10.1,Rainy
2022-09-22,Igueben,25.9,5.5,Rainy
2022-09-23,Igueben,27.7,0.0,Sunny
2022-09-24,Igueben,27.4,11.7,Rainy
2022-09-25,Igueben,26.5,0.0,Sunny
2022-09-26,Igueben,27.7,5.9,Rainy
2022-09-27,Igueben,29.3,7.2,Rainy
2022-09-28,Igueben,25.6,0.1,Cloudy
